Date,EUR,CHF,CNY,GBP,JPY,G-coin
02/01/2002,0.9,1.64,8.28,0.69,132.14,1.177694874
03/01/2002,0.9,1.65,8.28,0.7,131.68,1.17785554
04/01/2002,0.9,1.65,8.28,0.69,130.92,1.178016206
05/01/2002,0.9,1.65,8.28,0.69,130.92,1.178176872
06/01/2002,0.9,1.65,8.28,0.69,130.92,1.178337537
07/01/2002,0.89,1.65,8.28,0.69,130.99,1.178498203
08/01/2002,0.89,1.66,8.28,0.69,132.69,1.178658869
09/01/2002,0.89,1.66,8.28,0.7,132.87,1.178819535
10/01/2002,0.89,1.66,8.28,0.69,132.64,1.1789802
11/01/2002,0.89,1.66,8.28,0.69,132.08,1.179140866
12/01/2002,0.89,1.66,8.28,0.69,132.08,1.179301532
13/01/2002,0.89,1.66,8.28,0.69,132.08,1.179462198
14/01/2002,0.89,1.66,8.28,0.69,132.02,1.179622864
15/01/2002,0.88,1.67,8.28,0.69,131.28,1.179783529
16/01/2002,0.88,1.66,8.28,0.7,131.88,1.179944195
17/01/2002,0.88,1.67,8.28,0.7,132.57,1.180104861
18/01/2002,0.88,1.66,8.28,0.7,132.55,1.180265527
19/01/2002,0.88,1.66,8.28,0.7,132.55,1.180426192
20/01/2002,0.88,1.66,8.28,0.7,132.55,1.180586858
21/01/2002,0.88,1.66,8.28,0.7,132.59,1.180747524
22/01/2002,0.89,1.66,8.28,0.7,133.88,1.18090819
23/01/2002,0.88,1.67,8.28,0.7,134.43,1.181068856
24/01/2002,0.88,1.68,8.28,0.7,134.77,1.181229521
25/01/2002,0.87,1.7,8.28,0.71,134.37,1.181390187
26/01/2002,0.87,1.7,8.28,0.71,134.37,1.181550853
27/01/2002,0.87,1.7,8.28,0.71,134.37,1.181711519
28/01/2002,0.86,1.71,8.28,0.71,133.55,1.181872185
29/01/2002,0.87,1.7,8.28,0.71,133.31,1.18203285
30/01/2002,0.86,1.71,8.28,0.71,132.87,1.182193516
31/01/2002,0.86,1.72,8.28,0.71,134.59,1.182354182
01/02/2002,0.86,1.71,8.28,0.71,133.07,1.182514848
02/02/2002,0.86,1.71,8.28,0.71,133.07,1.182675513
03/02/2002,0.86,1.71,8.28,0.71,133.07,1.182836179
04/02/2002,0.87,1.7,8.28,0.7,132.34,1.182996845
05/02/2002,0.87,1.7,8.28,0.71,133.92,1.183157511
06/02/2002,0.87,1.7,8.28,0.71,133.73,1.183318177
07/02/2002,0.87,1.69,8.28,0.71,133.68,1.183478842
08/02/2002,0.87,1.69,8.28,0.71,134.64,1.183639508
09/02/2002,0.87,1.69,8.28,0.71,134.64,1.183800174
10/02/2002,0.87,1.69,8.28,0.71,134.64,1.18396084
11/02/2002,0.88,1.69,8.28,0.7,133.38,1.184121505
12/02/2002,0.88,1.69,8.28,0.7,132.71,1.184282171
13/02/2002,0.87,1.7,8.28,0.7,133.38,1.184442837
14/02/2002,0.87,1.7,8.28,0.7,132.1,1.184603503
15/02/2002,0.87,1.7,8.28,0.7,132.61,1.184764169
16/02/2002,0.87,1.7,8.28,0.7,132.61,1.184924834
17/02/2002,0.87,1.7,8.28,0.7,132.61,1.1850855
18/02/2002,0.87,1.7,8.28,0.7,132.69,1.185246166
19/02/2002,0.88,1.69,8.28,0.7,133.63,1.185406832
20/02/2002,0.87,1.7,8.28,0.7,133.74,1.185567498
21/02/2002,0.87,1.7,8.28,0.7,134.19,1.185728163
22/02/2002,0.88,1.69,8.28,0.7,134.01,1.185888829
23/02/2002,0.88,1.69,8.28,0.7,134.01,1.186049495
24/02/2002,0.88,1.69,8.28,0.7,134.01,1.186210161
25/02/2002,0.87,1.7,8.28,0.7,133.81,1.186370826
26/02/2002,0.86,1.71,8.28,0.71,134.59,1.186531492
27/02/2002,0.87,1.71,8.28,0.7,134.34,1.186692158
28/02/2002,0.87,1.7,8.28,0.71,133.67,1.186852824
01/03/2002,0.86,1.71,8.28,0.71,133.4,1.18701349
02/03/2002,0.86,1.71,8.28,0.71,133.4,1.187174155
03/03/2002,0.86,1.71,8.28,0.71,133.4,1.187334821
04/03/2002,0.87,1.7,8.28,0.7,132.16,1.187495487
05/03/2002,0.87,1.69,8.28,0.7,132.17,1.187656153
06/03/2002,0.88,1.68,8.28,0.7,130.67,1.187816819
07/03/2002,0.88,1.67,8.28,0.7,127.13,1.187977484
08/03/2002,0.87,1.69,8.28,0.7,128.52,1.18813815
09/03/2002,0.87,1.69,8.28,0.7,128.52,1.188298816
10/03/2002,0.87,1.69,8.28,0.7,128.52,1.188459482
11/03/2002,0.88,1.68,8.28,0.7,128.37,1.188620147
12/03/2002,0.88,1.68,8.28,0.71,128.95,1.188780813
13/03/2002,0.88,1.68,8.28,0.71,129.51,1.188941479
14/03/2002,0.88,1.66,8.28,0.7,129.22,1.18886451
15/03/2002,0.88,1.66,8.28,0.7,129.19,1.188787541
16/03/2002,0.88,1.66,8.28,0.7,129.19,1.188710572
17/03/2002,0.88,1.66,8.28,0.7,129.19,1.188633603
18/03/2002,0.88,1.66,8.28,0.7,131.36,1.188556633
19/03/2002,0.88,1.66,8.28,0.7,131.99,1.188479664
20/03/2002,0.89,1.65,8.28,0.7,131.43,1.188402695
21/03/2002,0.88,1.66,8.28,0.7,132.03,1.188325726
22/03/2002,0.88,1.67,8.28,0.7,132.86,1.188248757
23/03/2002,0.88,1.67,8.28,0.7,132.86,1.188171788
24/03/2002,0.88,1.67,8.28,0.7,132.86,1.188094819
25/03/2002,0.88,1.67,8.28,0.7,133.4,1.18801785
26/03/2002,0.88,1.67,8.28,0.7,133.04,1.187940881
27/03/2002,0.87,1.68,8.28,0.7,132.74,1.187863911
28/03/2002,0.87,1.68,8.28,0.7,132.66,1.187786942
29/03/2002,0.87,1.68,8.28,0.7,132.78,1.187709973
30/03/2002,0.87,1.68,8.28,0.7,132.78,1.187633004
31/03/2002,0.87,1.68,8.28,0.7,132.78,1.187556035
01/04/2002,0.88,1.66,8.28,0.69,133.43,1.187479066
02/04/2002,0.88,1.66,8.28,0.7,133.35,1.187402097
03/04/2002,0.88,1.66,8.28,0.7,132.79,1.187325128
04/04/2002,0.88,1.67,8.28,0.7,132.36,1.187248159
05/04/2002,0.88,1.67,8.28,0.7,131.69,1.187171189
06/04/2002,0.88,1.67,8.28,0.7,131.69,1.18709422
07/04/2002,0.88,1.67,8.28,0.7,131.69,1.187017251
08/04/2002,0.87,1.68,8.28,0.7,131.6,1.186940282
09/04/2002,0.88,1.67,8.28,0.7,130.91,1.186863313
10/04/2002,0.88,1.67,8.28,0.7,130.73,1.186786344
11/04/2002,0.88,1.66,8.28,0.7,131.57,1.186709375
12/04/2002,0.88,1.67,8.28,0.7,131.96,1.186632406
13/04/2002,0.88,1.67,8.28,0.7,131.96,1.186555437
14/04/2002,0.88,1.67,8.28,0.7,131.96,1.186478467
15/04/2002,0.88,1.67,8.28,0.7,132.15,1.186401498
16/04/2002,0.88,1.66,8.28,0.69,131.2,1.186324529
17/04/2002,0.89,1.65,8.28,0.69,130.69,1.18624756
18/04/2002,0.89,1.65,8.28,0.69,130.03,1.186170591
19/04/2002,0.89,1.64,8.28,0.69,130.34,1.186093622
20/04/2002,0.89,1.64,8.28,0.69,130.34,1.186016653
21/04/2002,0.89,1.64,8.28,0.69,130.34,1.185939684
22/04/2002,0.89,1.65,8.28,0.69,129.98,1.185862715
23/04/2002,0.89,1.65,8.28,0.69,130.23,1.185785745
24/04/2002,0.89,1.64,8.28,0.69,129.58,1.185708776
25/04/2002,0.9,1.63,8.28,0.69,128.73,1.185631807
26/04/2002,0.9,1.63,8.28,0.69,127.83,1.185554838
27/04/2002,0.9,1.63,8.28,0.69,127.83,1.185477869
28/04/2002,0.9,1.63,8.28,0.69,127.83,1.1854009
29/04/2002,0.9,1.62,8.28,0.69,128.05,1.185323931
30/04/2002,0.9,1.62,8.28,0.69,128.54,1.185246962
01/05/2002,0.91,1.6,8.28,0.68,127.52,1.185169993
02/05/2002,0.9,1.61,8.28,0.68,127.89,1.185093023
03/05/2002,0.92,1.59,8.28,0.68,127.02,1.185016054
04/05/2002,0.92,1.59,8.28,0.68,127.02,1.184939085
05/05/2002,0.92,1.59,8.28,0.68,127.02,1.184862116
06/05/2002,0.92,1.58,8.28,0.68,127.13,1.184785147
07/05/2002,0.92,1.59,8.28,0.68,127.94,1.184708178
08/05/2002,0.9,1.61,8.28,0.69,128.88,1.184631209
09/05/2002,0.91,1.6,8.28,0.69,128.32,1.18455424
10/05/2002,0.91,1.59,8.28,0.68,127.63,1.184477271
11/05/2002,0.91,1.59,8.28,0.68,127.63,1.184400302
12/05/2002,0.91,1.59,8.28,0.68,127.63,1.184323332
13/05/2002,0.91,1.6,8.28,0.69,127.83,1.184246363
14/05/2002,0.9,1.61,8.28,0.69,128.54,1.184169394
15/05/2002,0.91,1.6,8.28,0.68,127.62,1.184092425
16/05/2002,0.91,1.6,8.28,0.69,128.13,1.184015456
17/05/2002,0.92,1.58,8.28,0.69,125.98,1.183938487
18/05/2002,0.92,1.58,8.28,0.69,125.98,1.183861518
19/05/2002,0.92,1.58,8.28,0.69,125.98,1.183784549
20/05/2002,0.92,1.58,8.28,0.69,125.39,1.18370758
21/05/2002,0.92,1.58,8.28,0.68,124.15,1.18363061
22/05/2002,0.93,1.57,8.28,0.69,124.14,1.183553641
23/05/2002,0.92,1.58,8.28,0.69,125.07,1.183476672
24/05/2002,0.92,1.58,8.28,0.69,124.75,1.183399703
25/05/2002,0.92,1.58,8.28,0.69,124.75,1.183322734
26/05/2002,0.92,1.58,8.28,0.69,124.75,1.183245765
27/05/2002,0.92,1.58,8.28,0.69,124.75,1.183168796
28/05/2002,0.93,1.57,8.28,0.69,124.57,1.183091827
29/05/2002,0.93,1.57,8.28,0.68,124.41,1.183014858
30/05/2002,0.94,1.56,8.28,0.68,123.28,1.182937888
31/05/2002,0.93,1.57,8.28,0.69,124.13,1.182860919
01/06/2002,0.93,1.57,8.28,0.69,124.13,1.18278395
02/06/2002,0.93,1.57,8.28,0.69,124.13,1.182706981
03/06/2002,0.94,1.56,8.28,0.68,123.59,1.182630012
04/06/2002,0.94,1.57,8.28,0.69,124.15,1.182553043
05/06/2002,0.94,1.57,8.28,0.69,124.44,1.182476074
06/06/2002,0.95,1.56,8.28,0.68,124.09,1.182399105
07/06/2002,0.94,1.56,8.28,0.69,124.36,1.182322136
08/06/2002,0.94,1.56,8.28,0.69,124.36,1.182245166
09/06/2002,0.94,1.56,8.28,0.69,124.36,1.182168197
10/06/2002,0.94,1.56,8.28,0.68,124.78,1.182091228
11/06/2002,0.95,1.56,8.28,0.68,125.29,1.182014259
12/06/2002,0.94,1.57,8.28,0.68,125.73,1.18193729
13/06/2002,0.94,1.56,8.28,0.68,124.88,1.181860321
14/06/2002,0.95,1.56,8.28,0.68,124.11,1.181783352
15/06/2002,0.95,1.56,8.28,0.68,124.11,1.181727983
16/06/2002,0.95,1.56,8.28,0.68,124.11,1.181672613
17/06/2002,0.94,1.56,8.28,0.68,124.31,1.181617244
18/06/2002,0.95,1.55,8.28,0.67,124.33,1.181561875
19/06/2002,0.96,1.54,8.28,0.67,123.84,1.181506506
20/06/2002,0.96,1.52,8.28,0.67,123.48,1.181451137
21/06/2002,0.97,1.51,8.28,0.67,121.12,1.181395768
22/06/2002,0.97,1.51,8.28,0.67,121.12,1.181340398
23/06/2002,0.97,1.51,8.28,0.67,121.12,1.181285029
24/06/2002,0.97,1.51,8.28,0.67,121.72,1.18122966
25/06/2002,0.98,1.5,8.28,0.66,121.33,1.181174291
26/06/2002,0.98,1.5,8.28,0.66,120.09,1.181118922
27/06/2002,0.99,1.49,8.28,0.65,119.69,1.181063553
28/06/2002,0.99,1.48,8.28,0.65,119.59,1.181008183
29/06/2002,0.99,1.48,8.28,0.65,119.59,1.180952814
30/06/2002,0.99,1.48,8.28,0.65,119.59,1.180897445
01/07/2002,0.99,1.48,8.28,0.65,119.67,1.180842076
02/07/2002,0.99,1.49,8.28,0.65,119.84,1.180786707
03/07/2002,0.98,1.49,8.28,0.65,119.73,1.180731338
04/07/2002,0.98,1.5,8.28,0.66,120.06,1.180675968
05/07/2002,0.97,1.51,8.28,0.66,120.37,1.180620599
06/07/2002,0.97,1.51,8.28,0.66,120.37,1.18056523
07/07/2002,0.97,1.51,8.28,0.66,120.37,1.180509861
08/07/2002,0.99,1.48,8.28,0.65,118.37,1.180454492
09/07/2002,0.99,1.48,8.28,0.65,118.11,1.180399123
10/07/2002,0.99,1.49,8.28,0.65,117.65,1.180343753
11/07/2002,0.99,1.48,8.28,0.64,117.03,1.180288384
12/07/2002,0.99,1.48,8.28,0.64,116.88,1.180233015
13/07/2002,0.99,1.48,8.28,0.64,116.88,1.180177646
14/07/2002,0.99,1.48,8.28,0.64,116.88,1.180122277
15/07/2002,1,1.46,8.28,0.64,116.36,1.180066908
16/07/2002,1.01,1.45,8.28,0.63,115.84,1.180011538
17/07/2002,1.01,1.45,8.28,0.64,116.31,1.179956169
18/07/2002,1.01,1.45,8.28,0.64,116.53,1.1799008
19/07/2002,1.01,1.44,8.28,0.63,115.89,1.179845431
20/07/2002,1.01,1.44,8.28,0.63,115.89,1.179790062
21/07/2002,1.01,1.44,8.28,0.63,115.89,1.179734693
22/07/2002,1.01,1.44,8.28,0.63,116.25,1.179679323
23/07/2002,0.99,1.47,8.28,0.64,117.52,1.179623954
24/07/2002,1,1.46,8.28,0.64,116.7,1.179568585
25/07/2002,1.01,1.44,8.28,0.63,116.42,1.179513216
26/07/2002,0.99,1.47,8.28,0.64,118.8,1.179457847
27/07/2002,0.99,1.47,8.28,0.64,118.8,1.179402478
28/07/2002,0.99,1.47,8.28,0.64,118.8,1.179347108
29/07/2002,0.98,1.49,8.28,0.64,119.64,1.179291739
30/07/2002,0.98,1.48,8.28,0.64,120.23,1.17923637
31/07/2002,0.98,1.49,8.28,0.64,119.88,1.179181001
01/08/2002,0.98,1.47,8.28,0.64,119.31,1.179125632
02/08/2002,0.99,1.47,8.28,0.64,118.81,1.179070263
03/08/2002,0.99,1.47,8.28,0.64,118.81,1.179014893
04/08/2002,0.99,1.47,8.28,0.64,118.81,1.178959524
05/08/2002,0.98,1.48,8.28,0.64,119.72,1.178904155
06/08/2002,0.97,1.51,8.28,0.65,120.8,1.178848786
07/08/2002,0.97,1.5,8.28,0.65,120.19,1.178793417
08/08/2002,0.97,1.51,8.28,0.65,121.03,1.178738048
09/08/2002,0.97,1.5,8.28,0.66,120.15,1.178682678
10/08/2002,0.97,1.5,8.28,0.66,120.15,1.178627309
11/08/2002,0.97,1.5,8.28,0.66,120.15,1.17857194
12/08/2002,0.98,1.49,8.28,0.65,118.95,1.178516571
13/08/2002,0.98,1.49,8.28,0.65,118.4,1.178461202
14/08/2002,0.98,1.49,8.28,0.65,117.38,1.178405833
15/08/2002,0.98,1.49,8.28,0.65,117.38,1.178350463
16/08/2002,0.98,1.49,8.28,0.65,117.61,1.178295094
17/08/2002,0.98,1.49,8.28,0.65,117.61,1.178239725
18/08/2002,0.98,1.49,8.28,0.65,117.61,1.178184356
19/08/2002,0.98,1.5,8.28,0.65,118.65,1.178128987
20/08/2002,0.98,1.5,8.28,0.65,118.9,1.178073618
21/08/2002,0.98,1.5,8.28,0.65,118.51,1.178018248
22/08/2002,0.97,1.52,8.28,0.66,119.89,1.177962879
23/08/2002,0.97,1.51,8.28,0.66,119.64,1.17790751
24/08/2002,0.97,1.51,8.28,0.66,119.64,1.177852141
25/08/2002,0.97,1.51,8.28,0.66,119.64,1.177796772
26/08/2002,0.97,1.51,8.28,0.66,119.77,1.177741403
27/08/2002,0.98,1.49,8.28,0.65,118.21,1.177686033
28/08/2002,0.98,1.5,8.28,0.65,118.87,1.177630664
29/08/2002,0.98,1.49,8.28,0.65,118.22,1.177575295
30/08/2002,0.98,1.5,8.28,0.65,118.47,1.177519926
31/08/2002,0.98,1.5,8.28,0.65,118.47,1.177464557
01/09/2002,0.98,1.5,8.28,0.65,118.47,1.177409188
02/09/2002,0.98,1.49,8.28,0.65,118.18,1.177353818
03/09/2002,1,1.47,8.28,0.64,117.09,1.177298449
04/09/2002,0.99,1.48,8.28,0.64,117.98,1.17724308
05/09/2002,0.99,1.47,8.28,0.64,118.35,1.177187711
06/09/2002,0.98,1.48,8.28,0.64,118.53,1.177132342
07/09/2002,0.98,1.48,8.28,0.64,118.53,1.177076973
08/09/2002,0.98,1.48,8.28,0.64,118.53,1.177021603
09/09/2002,0.98,1.49,8.28,0.64,118.91,1.176966234
10/09/2002,0.98,1.5,8.28,0.64,119.9,1.176910865
11/09/2002,0.98,1.5,8.28,0.64,120.33,1.176855496
12/09/2002,0.98,1.5,8.28,0.64,120.03,1.176800127
13/09/2002,0.97,1.51,8.28,0.64,121.66,1.176744758
14/09/2002,0.97,1.51,8.28,0.64,121.66,1.176689388
15/09/2002,0.97,1.51,8.28,0.64,121.66,1.176634019
16/09/2002,0.97,1.52,8.28,0.65,122.31,1.176341311
17/09/2002,0.97,1.51,8.28,0.65,121.98,1.176048604
18/09/2002,0.98,1.5,8.28,0.64,121.43,1.175755896
19/09/2002,0.99,1.48,8.28,0.64,121.43,1.175463188
20/09/2002,0.98,1.49,8.28,0.64,123.37,1.17517048
21/09/2002,0.98,1.49,8.28,0.64,123.37,1.174877772
22/09/2002,0.98,1.49,8.28,0.64,123.37,1.174585064
23/09/2002,0.98,1.5,8.28,0.65,123.87,1.174292356
24/09/2002,0.98,1.49,8.28,0.64,123.32,1.173999649
25/09/2002,0.98,1.5,8.28,0.64,122.86,1.173706941
26/09/2002,0.98,1.5,8.28,0.64,122.04,1.173414233
27/09/2002,0.98,1.5,8.28,0.64,122.5,1.173121525
28/09/2002,0.98,1.5,8.28,0.64,122.5,1.172828817
29/09/2002,0.98,1.5,8.28,0.64,122.5,1.172536109
30/09/2002,0.99,1.48,8.28,0.64,121.74,1.172243401
01/10/2002,0.98,1.49,8.28,0.64,122.57,1.171950693
02/10/2002,0.99,1.48,8.28,0.64,122.86,1.171657986
03/10/2002,0.99,1.48,8.28,0.64,122.67,1.171365278
04/10/2002,0.98,1.49,8.28,0.64,123.25,1.17107257
05/10/2002,0.98,1.49,8.28,0.64,123.25,1.170779862
06/10/2002,0.98,1.49,8.28,0.64,123.25,1.170487154
07/10/2002,0.98,1.49,8.28,0.64,124.33,1.170194446
08/10/2002,0.98,1.5,8.28,0.64,124.36,1.169901738
09/10/2002,0.99,1.48,8.28,0.64,123.33,1.169609031
10/10/2002,0.99,1.48,8.28,0.64,123.62,1.169316323
11/10/2002,0.99,1.48,8.28,0.64,124.07,1.169023615
12/10/2002,0.99,1.48,8.28,0.64,124.07,1.168730907
13/10/2002,0.99,1.48,8.28,0.64,124.07,1.168438199
14/10/2002,0.99,1.48,8.28,0.64,124.32,1.168145491
15/10/2002,0.98,1.49,8.28,0.64,124.67,1.167852783
16/10/2002,0.98,1.49,8.28,0.64,124.5,1.167560075
17/10/2002,0.97,1.51,8.28,0.65,125.09,1.167267368
18/10/2002,0.97,1.51,8.28,0.65,125.51,1.16697466
19/10/2002,0.97,1.51,8.28,0.65,125.51,1.166681952
20/10/2002,0.97,1.51,8.28,0.65,125.51,1.166389244
21/10/2002,0.97,1.51,8.28,0.65,124.91,1.166096536
22/10/2002,0.98,1.5,8.28,0.65,125.15,1.165803828
23/10/2002,0.98,1.5,8.28,0.65,124.58,1.16551112
24/10/2002,0.98,1.5,8.28,0.64,124.42,1.165218413
25/10/2002,0.98,1.5,8.28,0.64,124.36,1.164925705
26/10/2002,0.98,1.5,8.28,0.64,124.36,1.164632997
27/10/2002,0.98,1.5,8.28,0.64,124.36,1.164340289
28/10/2002,0.98,1.49,8.28,0.64,123.59,1.164047581
29/10/2002,0.98,1.49,8.28,0.64,123.14,1.163754873
30/10/2002,0.98,1.49,8.28,0.64,122.94,1.163462165
31/10/2002,0.99,1.48,8.28,0.64,122.5,1.163169457
01/11/2002,1,1.47,8.28,0.64,122.16,1.16287675
02/11/2002,1,1.47,8.28,0.64,122.16,1.162584042
03/11/2002,1,1.47,8.28,0.64,122.16,1.162291334
04/11/2002,1,1.47,8.28,0.64,122.22,1.161998626
05/11/2002,1,1.46,8.28,0.64,121.86,1.161705918
06/11/2002,1,1.46,8.28,0.64,121.88,1.16141321
07/11/2002,1.01,1.45,8.28,0.63,121.15,1.161120502
08/11/2002,1.01,1.44,8.28,0.63,119.78,1.160827795
09/11/2002,1.01,1.44,8.28,0.63,119.78,1.160535087
10/11/2002,1.01,1.44,8.28,0.63,119.78,1.160242379
11/11/2002,1.01,1.45,8.28,0.63,119.61,1.159949671
12/11/2002,1.01,1.44,8.28,0.63,119.7,1.159656963
13/11/2002,1.01,1.46,8.28,0.63,120.12,1.159364255
14/11/2002,1,1.46,8.28,0.63,120.48,1.159071547
15/11/2002,1.01,1.45,8.28,0.63,120.5,1.15877884
16/11/2002,1.01,1.45,8.28,0.63,120.5,1.158486132
17/11/2002,1.01,1.45,8.28,0.63,120.5,1.158193424
18/11/2002,1.01,1.45,8.28,0.63,121.02,1.157900716
19/11/2002,1,1.46,8.28,0.63,122.19,1.157608008
20/11/2002,1,1.47,8.28,0.64,122.67,1.1573153
21/11/2002,1,1.47,8.28,0.63,122.65,1.157022592
22/11/2002,1,1.48,8.28,0.63,122.84,1.156729884
23/11/2002,1,1.48,8.28,0.63,122.84,1.156437177
24/11/2002,1,1.48,8.28,0.63,122.84,1.156144469
25/11/2002,0.99,1.49,8.28,0.64,122.13,1.155851761
26/11/2002,0.99,1.48,8.28,0.64,121.61,1.155559053
27/11/2002,0.99,1.49,8.28,0.65,122.33,1.155266345
28/11/2002,0.99,1.48,8.28,0.64,122.22,1.154973637
29/11/2002,0.99,1.48,8.28,0.64,122.55,1.154680929
30/11/2002,0.99,1.48,8.28,0.64,122.55,1.154388222
01/12/2002,0.99,1.48,8.28,0.64,122.55,1.154095514
02/12/2002,1,1.48,8.28,0.64,124.55,1.153802806
03/12/2002,1,1.48,8.28,0.64,124.56,1.153510098
04/12/2002,1,1.47,8.28,0.64,124.59,1.15321739
05/12/2002,1,1.47,8.28,0.64,124.84,1.152924682
06/12/2002,1.01,1.46,8.28,0.63,123.52,1.152631974
07/12/2002,1.01,1.46,8.28,0.63,123.52,1.152339266
08/12/2002,1.01,1.46,8.28,0.63,123.52,1.152046559
09/12/2002,1.01,1.46,8.28,0.63,123.36,1.151753851
10/12/2002,1.01,1.46,8.28,0.64,123.75,1.151461143
11/12/2002,1.01,1.46,8.28,0.63,123.64,1.151168435
12/12/2002,1.02,1.45,8.28,0.63,122.72,1.150875727
13/12/2002,1.02,1.44,8.28,0.63,120.47,1.150583019
14/12/2002,1.02,1.44,8.28,0.63,120.47,1.150290311
15/12/2002,1.02,1.44,8.28,0.63,120.47,1.149997604
16/12/2002,1.02,1.44,8.28,0.63,121.35,1.149704896
17/12/2002,1.03,1.43,8.28,0.63,121.27,1.149412188
18/12/2002,1.03,1.43,8.28,0.62,121.12,1.149000668
19/12/2002,1.03,1.42,8.28,0.62,120.5,1.148589148
20/12/2002,1.03,1.42,8.28,0.62,120.41,1.148177628
21/12/2002,1.03,1.42,8.28,0.62,120.41,1.147766109
22/12/2002,1.03,1.42,8.28,0.62,120.41,1.147354589
23/12/2002,1.03,1.42,8.28,0.63,120.44,1.146943069
24/12/2002,1.03,1.41,8.28,0.63,120.34,1.146531549
25/12/2002,1.03,1.41,8.28,0.63,120.28,1.14612003
26/12/2002,1.04,1.4,8.28,0.63,119.96,1.14570851
27/12/2002,1.04,1.39,8.28,0.62,119.91,1.14529699
28/12/2002,1.04,1.39,8.28,0.62,119.91,1.14488547
29/12/2002,1.04,1.39,8.28,0.62,119.91,1.14447395
30/12/2002,1.05,1.39,8.28,0.62,118.53,1.144062431
31/12/2002,1.05,1.38,8.28,0.62,118.77,1.143650911
01/01/2003,1.05,1.38,8.28,0.62,118.74,1.143239391
02/01/2003,1.04,1.4,8.28,0.63,120.1,1.142827871
03/01/2003,1.04,1.4,8.28,0.62,119.73,1.142416351
04/01/2003,1.04,1.4,8.28,0.62,119.73,1.142004832
05/01/2003,1.04,1.4,8.28,0.62,119.73,1.141593312
06/01/2003,1.05,1.39,8.28,0.62,119.18,1.141181792
07/01/2003,1.04,1.4,8.28,0.62,120.43,1.140770272
08/01/2003,1.05,1.39,8.28,0.62,119.06,1.140358753
09/01/2003,1.05,1.39,8.28,0.62,119.32,1.139947233
10/01/2003,1.06,1.38,8.28,0.62,119.28,1.139535713
11/01/2003,1.06,1.38,8.28,0.62,119.28,1.139124193
12/01/2003,1.06,1.38,8.28,0.62,119.28,1.138712673
13/01/2003,1.05,1.39,8.28,0.63,118.93,1.138301154
14/01/2003,1.06,1.39,8.28,0.62,118.12,1.137889634
15/01/2003,1.06,1.39,8.28,0.62,118.13,1.137478114
16/01/2003,1.06,1.37,8.28,0.62,117.86,1.137066594
17/01/2003,1.07,1.37,8.28,0.62,117.75,1.136655074
18/01/2003,1.07,1.37,8.28,0.62,117.75,1.136243555
19/01/2003,1.07,1.37,8.28,0.62,117.75,1.135832035
20/01/2003,1.07,1.37,8.28,0.62,118,1.135420515
21/01/2003,1.07,1.36,8.28,0.62,118.15,1.135008995
22/01/2003,1.07,1.36,8.28,0.62,118.34,1.134597476
23/01/2003,1.08,1.36,8.28,0.62,118.07,1.134185956
24/01/2003,1.08,1.35,8.28,0.61,117.81,1.133774436
25/01/2003,1.08,1.35,8.28,0.61,117.81,1.133362916
26/01/2003,1.08,1.35,8.28,0.61,117.81,1.132951396
27/01/2003,1.09,1.35,8.28,0.61,118.4,1.132539877
28/01/2003,1.08,1.36,8.28,0.61,118.68,1.132128357
29/01/2003,1.08,1.36,8.28,0.61,118.47,1.131716837
30/01/2003,1.08,1.36,8.28,0.6,119.02,1.131305317
31/01/2003,1.08,1.36,8.28,0.61,119.88,1.130893797
01/02/2003,1.08,1.36,8.28,0.61,119.88,1.130482278
02/02/2003,1.08,1.36,8.28,0.61,119.88,1.130070758
03/02/2003,1.08,1.36,8.28,0.61,120.31,1.129659238
04/02/2003,1.09,1.35,8.28,0.61,119.75,1.129247718
05/02/2003,1.08,1.36,8.28,0.61,120,1.128836199
06/02/2003,1.08,1.35,8.28,0.61,119.88,1.128424679
07/02/2003,1.08,1.35,8.28,0.61,120.32,1.128013159
08/02/2003,1.08,1.35,8.28,0.61,120.32,1.127601639
09/02/2003,1.08,1.35,8.28,0.61,120.32,1.127190119
10/02/2003,1.07,1.37,8.28,0.61,121.25,1.1267786
11/02/2003,1.07,1.37,8.28,0.62,121.02,1.12636708
12/02/2003,1.07,1.37,8.28,0.62,121.24,1.12595556
13/02/2003,1.08,1.36,8.28,0.62,120.66,1.12554404
14/02/2003,1.08,1.36,8.28,0.62,120.31,1.12513252
15/02/2003,1.08,1.36,8.28,0.62,120.31,1.124721001
16/02/2003,1.08,1.36,8.28,0.62,120.31,1.124309481
17/02/2003,1.07,1.37,8.28,0.63,120.16,1.123897961
18/02/2003,1.07,1.38,8.28,0.63,119.02,1.123486441
19/02/2003,1.07,1.37,8.28,0.63,118.73,1.123074921
20/02/2003,1.08,1.36,8.28,0.63,118.34,1.122663402
21/02/2003,1.08,1.37,8.28,0.63,118.72,1.122251882
22/02/2003,1.08,1.37,8.28,0.63,118.72,1.121840362
23/02/2003,1.08,1.37,8.28,0.63,118.72,1.121428842
24/02/2003,1.08,1.36,8.28,0.63,117.88,1.121017323
25/02/2003,1.08,1.36,8.28,0.64,117.28,1.120605803
26/02/2003,1.08,1.36,8.28,0.63,117.07,1.120194283
27/02/2003,1.07,1.36,8.28,0.63,117.6,1.119782763
28/02/2003,1.08,1.35,8.28,0.64,118.13,1.119371243
01/03/2003,1.08,1.35,8.28,0.64,118.13,1.118959724
